at,reviewId,content
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,投稿時の編集機能が非常に使いやすい
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,タグ検索では最新投稿と人気投稿を切り替えて見られるので、今のインスタグラムよりも格段に使い勝手が良い
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,ただユーザー数は少ない印象
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,投稿者もやや少ないので、それだけ自分の投稿が他ユーザーの目につきやすいが、絶対数が多いとは言えないので難しいところ
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,今後、ユーザーが増えるなら大きなメリットではある
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,やはり20~30代の女性ユーザーがメインターゲットだからか、特定ジャンルにユーザーの関心が偏っている印象
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,イベントを頻繁に展開しているのは好印象
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,今後の展開次第で最高のアプリに成り得る可能性はある
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,〈追記〉タグ記載しても反映されない事象が多々発生する
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,報告したところ、投稿数増加に伴い反映に時間が掛かる場合があるとのことだが、全く反映されないままになることもある
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,まだそこまで投稿数が多い実感もなく、この程度で致命的な不具合が発生するのは大問題
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,再投稿するしか手段がないが、再投稿したところで反映されず何度もやり直すこともある
2023-10-02 13:58:49,d710fcea-b45c-433f-9223-2ad4d2f9cba9,非常に手間も掛かるので早急に対応いただきたい
2023-10-18 18:21:54,66a15f14-fbba-4ba8-8601-978f56cbf737,沢山の情報から素敵な物、行きたい場所、見たい景色、食べたいお店などが見つかります
2023-10-18 18:21:54,66a15f14-fbba-4ba8-8601-978f56cbf737,どれを見ていても、楽しい
2023-10-18 18:21:54,66a15f14-fbba-4ba8-8601-978f56cbf737,癒される
2023-10-18 18:21:54,66a15f14-fbba-4ba8-8601-978f56cbf737,可愛い
2023-10-18 18:21:54,66a15f14-fbba-4ba8-8601-978f56cbf737,と思える投稿です
2023-10-25 14:17:46,d651c62c-33a7-44fa-a2e6-2cdb2286d46c,為になる情報が多いので、こればかり見て他のsnsをあまり見なくなりました笑動画投稿の情報が表示されている部分をタップすると非表示にできる機能があれば良いなと思いました
2023-10-25 14:17:46,d651c62c-33a7-44fa-a2e6-2cdb2286d46c,動画の文字が被って見えない投稿も多いので
2023-10-30 11:41:41,da53584d-878e-45fa-95d6-ad4b5f018894,かわいい情報が満載
2023-10-30 11:41:41,da53584d-878e-45fa-95d6-ad4b5f018894,自分が探していたこともたくさんすぐ見つかって便利
2023-10-20 01:38:54,011bc0e7-ec63-4f82-a3f6-460f6d6f1a93,個性がある内容がたくさんあり、楽しいです
2023-10-20 01:38:54,011bc0e7-ec63-4f82-a3f6-460f6d6f1a93,カフェ紹介は参考にさせてもらっています
2023-10-24 21:39:44,672106b3-fcf3-43f8-9332-dafd1a604692,インテリア・旅行・グルメ等
2023-10-24 21:39:44,672106b3-fcf3-43f8-9332-dafd1a604692,興味のある情報が的確に見つかり、とても重宝しています
2023-10-09 14:02:05,ba90f04a-b261-493d-9223-b4ad5bc85e48,このアプリを入れてから身だしなみに気をつけるようになりました
2023-10-09 14:02:05,ba90f04a-b261-493d-9223-b4ad5bc85e48,また、前まで自分に価値はない自分の顔、体が嫌いずっと思っていました
2023-10-09 14:02:05,ba90f04a-b261-493d-9223-b4ad5bc85e48,けど色んな人の画像を見て真似してみたり、診断をして自分にあった服やスキンケア方をやってみました
2023-10-09 14:02:05,ba90f04a-b261-493d-9223-b4ad5bc85e48,そしたら自分はこんなに変われるんだと思えるくらい変わりました
2023-10-15 17:52:44,1f994a41-ce91-48a1-a16d-7d3a9ebc8491,なんか、好きで、よくみます
2023-10-15 17:52:44,1f994a41-ce91-48a1-a16d-7d3a9ebc8491,素敵な投稿ありがとうございます
2023-10-15 17:52:44,1f994a41-ce91-48a1-a16d-7d3a9ebc8491,新しいレシピを見つけたり、健康に良いことや、メイク、ネイルなんか、とっても楽しくなります、ありがとうございます
2023-10-25 08:47:40,ada901c0-8461-4bde-962e-bb5ca246bcd4,とても楽しいし、動画も写真も綺麗で参考になります
2023-10-28 22:26:53,f354e531-fac7-482c-915e-f85299a6d471,ダークモードがほしいです
2023-10-28 22:26:53,f354e531-fac7-482c-915e-f85299a6d471,いつも使ってます
2023-10-28 22:26:53,f354e531-fac7-482c-915e-f85299a6d471,レモン大好きです
2023-10-30 11:37:06,ad4f3b71-dce3-48c0-9369-ae72b8220935,色々と勉強になり知らない知識が増えてライフスタイルに助かっていますありがとうございます
2023-10-11 17:59:32,b7511ea5-28fe-4722-9dae-c8005215f7fa,顔型診断で、自分に似合うメイクを見つけられたり、いろんな人の役立ち情報をみたりできる
2023-10-14 12:45:10,25b6c4b6-a515-4f2c-9a68-9ed79976a2ff,過度な運動が苦手な方向けアプリだと思う
2023-10-10 16:11:40,02039d1c-8a6a-4b1b-9aa4-632d9f3bea91,美容とかいろんなことを知れるのですごく役立っています
2023-10-04 17:01:24,62f265d7-8c14-4f1c-91df-8bf04629492c,興味深い情報だけ取り入れられるので、見易いです
2023-10-26 22:54:39,fc13cec3-bc31-4f37-8ca0-641f4b5f4ad6,面白い
2023-10-26 22:54:39,fc13cec3-bc31-4f37-8ca0-641f4b5f4ad6,知りたいことや流行りとか発見とかあっていい感じ๑•̀ᄇ•́و✧
2023-10-29 08:59:31,910f5031-dfe6-4054-a735-07b1c0f11b7d,見ていると、止まりません
2023-10-26 15:12:55,6710749d-f2fa-4ddd-a5b5-190d35df2d69,色々と情報を頂いて、楽しんでます
2023-10-04 04:18:51,a7d40453-169a-4453-9212-f1c561284ef4,アプリの仕様を理解できてない配信者が多すぎる
2023-10-04 04:18:51,a7d40453-169a-4453-9212-f1c561284ef4,無断転載も多い
2023-10-04 04:18:51,a7d40453-169a-4453-9212-f1c561284ef4,脳みそ育ってない人ばっか
2023-10-26 09:19:02,848ea2a3-45a9-48bb-8a03-1ca9dca77e75,情報が豊富で凄く役にたっています
2023-10-26 09:19:02,848ea2a3-45a9-48bb-8a03-1ca9dca77e75,無料なので女性なら是非ともインストールすべきアプリです
2023-10-26 09:19:02,848ea2a3-45a9-48bb-8a03-1ca9dca77e75,メイクや美容情報、有名観光地などの情報が特に豊富
2023-10-26 09:19:02,848ea2a3-45a9-48bb-8a03-1ca9dca77e75,毎日使っています
2023-10-12 06:03:06,21253545-ba3e-40a4-8036-efa0003db028,素敵な情報たくさん載ってます
2023-10-30 11:05:30,42ee2336-7964-4e64-a74c-dcb231b7505b,情報収集にはうってつけです
2023-10-23 19:20:54,339ecc64-77fc-4a00-9c0f-386d635ea0bf,すぐに反応がくるので、やる気になります
2023-10-08 22:38:29,eb13b098-303a-4ce5-944b-4ec7ff067ce7,色んな情報が知れて、個人的にはこのアプリめっちゃ気に入ってます学生にもおすすめのアプリですね
2023-10-12 18:19:31,9c42d5d1-7a53-4eb4-b792-9bce4b588af2,すごく使いやすいです
2023-10-24 15:36:35,d8024848-e1ee-4d09-baee-4e3a5729f29b,自分が知りたい情報がたくさんある
2023-10-31 21:41:44,f709335c-39e1-42bf-ba4e-1042b0dbbd99,知りたい情報が色々調べられて、今までsnsで調べてたけど、これが1番面白い
2023-10-15 19:37:31,8e9f687b-dafd-440c-94ac-542cdb90d546,ゆるい感じがいい
2023-10-23 06:21:35,b416510f-45dc-4014-84c2-4aea9c6632e7,楽しんでます
2023-10-19 14:46:16,f17c7769-034c-4481-9ae5-520eab91bb46,ためになること多いです
2023-10-24 09:57:56,ee2440fd-ee92-44d5-bc29-7172018c5bc5,顔型診断、骨格診断
2023-10-24 09:57:56,ee2440fd-ee92-44d5-bc29-7172018c5bc5,あてにならん
2023-10-28 23:23:22,9a0f8fc7-a30f-4f8c-aaac-217f50d15560,骨格診断とかの診断の広告ばかりですし広告では似合うメイクとかコーデがわかるという宣伝してますがはっきり言って広告詐欺レベルです
2023-10-28 23:23:22,9a0f8fc7-a30f-4f8c-aaac-217f50d15560,実際は他アプリだとlipsなどのようなコスメレビュー系snsのようですね
2023-10-28 23:23:22,9a0f8fc7-a30f-4f8c-aaac-217f50d15560,公式じゃなくて素人の個人投稿でしか診断関連は全く無いし、さらには公式の肌診断では乾燥性敏感肌と美容部員さんに言われていたのに脂性肌と診断されさらには全く無いクマやシミを作り出されてしまいました
2023-10-28 23:23:22,9a0f8fc7-a30f-4f8c-aaac-217f50d15560,コスメレビューアプリとsnsを混ぜたアプリのようですが、広告では診断アプリのような宣伝
2023-10-28 23:23:22,9a0f8fc7-a30f-4f8c-aaac-217f50d15560,やめたほうがいいと思います
2023-10-28 23:23:22,9a0f8fc7-a30f-4f8c-aaac-217f50d15560,また、aiの診断があるのはいいのですが機能性を上げる必要があると思います
2023-10-25 09:45:12,a24b0ea7-c784-42a7-ba70-67749af9c918,カメラでの診断項目少なすぎ
2023-10-25 09:45:12,a24b0ea7-c784-42a7-ba70-67749af9c918,広告に騙された感有り
2023-10-25 09:45:12,a24b0ea7-c784-42a7-ba70-67749af9c918,あっちのアプリなのでご注意
2023-10-23 20:23:44,8e35ef43-9bba-4d50-93d5-c4a44be59278,メイクの仕方が分かるから
2023-10-09 18:31:44,816ca08c-a41a-4af4-8606-ace4cd65da40,流行る流行ると言われていたけど
2023-10-09 18:31:44,816ca08c-a41a-4af4-8606-ace4cd65da40,やっぱり他の有名snsにはかなわない
2023-10-09 18:31:44,816ca08c-a41a-4af4-8606-ace4cd65da40,ユーザーが増えないのでやめます
2023-10-01 07:19:22,27dc0a6f-4239-4f58-ba02-2a11d49472a5,毎日開きます
2023-10-17 14:38:55,fc42d40b-2084-47b8-a8e6-832186fea278,いいと思う
